,raceId,driverId,pitStopNumber,pitStopLap,pitStopDuration,pitStopDurationInMilliseconds
8604,1069,815,2,30,23.604,23604
8605,1069,817,2,30,24.036,24036
8606,1069,846,2,30,25.548,25548
8607,1069,8,2,31,24.090,24090
8608,1069,847,2,31,24.980,24980
8609,1069,844,2,32,23.805,23805
8610,1069,852,2,32,23.529,23529
8611,1069,822,2,34,23.619,23619
8612,1069,840,2,34,23.455,23455
8613,1069,854,2,34,24.247,24247
8614,1069,1,2,37,23.676,23676
8615,1069,20,2,38,23.849,23849
8616,1069,853,3,37,24.169,24169
8617,1069,4,3,39,23.314,23314
8618,1070,817,1,1,38.128,38128
8619,1070,822,1,1,22.463,22463
8620,1070,849,1,11,23.681,23681
8621,1070,840,1,12,23.586,23586
8622,1070,853,1,13,25.094,25094
8623,1070,839,1,14,23.100,23100
8624,1070,847,1,15,21.984,21984
8625,1070,841,1,16,22.205,22205
8626,1070,1,1,29,22.373,22373
8627,1070,844,1,30,22.085,22085
8628,1070,842,1,31,22.549,22549
8629,1070,8,1,32,22.424,22424
8630,1070,830,1,33,21.908,21908
8631,1070,20,1,33,22.277,22277
8632,1070,840,2,34,26.056,26056
8633,1070,817,2,38,22.813,22813
8634,1070,4,1,39,23.985,23985
8635,1070,815,1,40,22.114,22114
8636,1070,822,2,40,31.664,31664
8637,1070,832,1,42,22.031,22031
8638,1070,846,1,44,22.534,22534
8639,1070,849,2,49,22.739,22739
8640,1070,853,2,58,23.637,23637
8641,1070,822,3,63,22.680,22680
8642,1070,822,4,67,26.443,26443
8643,1071,846,1,1,27.313,27313
8644,1071,852,1,4,31.939,31939
8645,1071,847,1,6,22.978,22978
8646,1071,852,2,6,17.758,17758
8647,1071,846,2,6,17.719,17719
8648,1071,830,1,7,17.916,17916
8649,1071,815,1,7,18.308,18308
8650,1071,1,1,7,17.910,17910
8651,1071,822,1,7,17.899,17899
8652,1071,844,1,7,17.943,17943
8653,1071,832,1,7,18.460,18460
8654,1071,20,1,7,18.107,18107
8655,1071,842,1,7,19.439,19439
8656,1071,839,1,7,19.285,19285
8657,1071,817,1,7,19.732,19732
8658,1071,4,1,7,17.751,17751
8659,1071,840,1,7,17.948,17948
8660,1071,841,1,7,17.713,17713
8661,1071,853,1,7,17.995,17995
8662,1071,854,1,7,17.861,17861
8663,1071,849,1,7,18.153,18153
8664,1071,8,1,7,18.327,18327
8665,1071,847,2,7,20.844,20844
8666,1071,852,3,7,17.711,17711
8667,1071,846,3,7,17.673,17673
8668,1071,830,2,8,17.807,17807
8669,1071,815,2,8,18.136,18136
8670,1071,1,2,8,18.660,18660
8671,1071,822,2,8,17.837,17837
8672,1071,844,2,8,17.771,17771
8673,1071,832,2,8,18.373,18373
8674,1071,20,2,8,17.896,17896
8675,1071,842,2,8,18.608,18608
8676,1071,839,2,8,17.818,17818
8677,1071,817,2,8,18.347,18347
8678,1071,4,2,8,17.705,17705
8679,1071,840,2,8,17.935,17935
8680,1071,841,2,8,17.929,17929
8681,1071,853,2,8,18.467,18467
8682,1071,854,2,8,18.588,18588
8683,1071,849,2,8,18.784,18784
8684,1071,8,2,8,18.763,18763
8685,1071,847,3,8,18.179,18179
8686,1071,852,4,8,18.499,18499
8687,1071,846,4,8,19.176,19176
8688,1071,854,3,11,41.173,41173
8689,1071,849,3,13,22.936,22936
8690,1071,840,3,22,24.997,24997
8691,1071,842,3,25,23.116,23116
8692,1071,1,3,26,22.690,22690
8693,1071,832,3,26,23.321,23321
8694,1071,830,3,27,22.722,22722
8695,1071,844,3,27,22.667,22667
8696,1071,815,3,28,23.165,23165
8697,1071,20,3,28,24.464,24464
8698,1071,8,3,28,23.541,23541
8699,1071,841,3,29,23.618,23618
8700,1071,822,3,30,23.263,23263
8701,1071,854,4,29,25.597,25597
8702,1071,817,3,30,22.839,22839
8703,1071,839,3,30,23.504,23504
8704,1071,4,3,34,24.375,24375
8705,1071,853,3,34,23.546,23546
8706,1071,846,5,37,24.211,24211
8707,1071,852,5,39,35.416,35416
8708,1071,849,4,39,22.958,22958
8709,1071,830,4,40,22.766,22766
8710,1071,822,4,41,22.856,22856
8711,1071,847,4,41,23.132,23132
8712,1071,815,4,42,22.656,22656
8713,1071,841,4,42,22.830,22830
8714,1071,1,4,43,22.664,22664
8715,1071,842,4,51,23.039,23039
8716,1071,844,4,52,23.064,23064
8717,1071,8,4,52,22.666,22666
8718,1071,832,4,53,22.745,22745
8719,1071,20,4,55,22.978,22978
8720,1071,854,5,61,24.627,24627
8721,1071,815,5,69,22.916,22916
8722,1051,852,1,9,25.659,25659
8723,1051,8,1,10,26.174,26174
8724,1051,842,1,13,25.630,25630
8725,1051,841,1,15,25.987,25987
8726,1051,830,1,17,25.300,25300
8727,1051,847,1,17,26.121,26121
8728,1051,1,1,18,25.235,25235
8729,1051,849,1,18,25.811,25811
8730,1051,815,1,19,25.419,25419
8731,1051,854,1,22,25.881,25881
8732,1051,4,1,23,25.991,25991
8733,1051,840,1,23,26.157,26157
8734,1051,839,1,24,25.517,25517
8735,1051,846,1,25,25.319,25319
8736,1051,817,1,26,25.562,25562
8737,1051,20,1,26,25.726,25726
8738,1051,832,1,27,25.639,25639
8739,1051,844,1,27,25.799,25799
8740,1051,8,2,30,25.633,25633
8741,1051,853,1,31,26.515,26515
8742,1051,841,2,32,25.347,25347
8743,1051,822,1,33,36.341,36341
8744,1051,852,2,34,26.674,26674
8745,1051,842,2,35,26.109,26109
8746,1051,830,2,41,25.175,25175
8747,1051,815,2,41,25.420,25420
8748,1051,1,2,42,25.381,25381
8749,1051,846,2,49,26.552,26552
8750,1051,847,2,49,35.006,35006
8751,1051,830,3,55,25.465,25465
8752,1072,840,1,9,27.165,27165
8753,1072,847,1,9,20.519,20519
8754,1072,1,1,10,20.580,20580
8755,1072,822,1,10,21.668,21668
8756,1072,844,1,10,20.531,20531
8757,1072,815,1,10,20.710,20710
8758,1072,846,1,10,20.973,20973
8759,1072,4,1,10,20.405,20405
8760,1072,849,1,10,24.220,24220
8761,1072,830,1,13,16:36.375,996375
8762,1072,1,2,13,16:35.856,995856
8763,1072,822,2,13,16:35.942,995942
8764,1072,839,1,13,16:37.126,997126
8765,1072,817,1,13,16:37.029,997029
8766,1072,844,2,13,16:39.485,999485
8767,1072,842,1,13,16:41.775,1001775
8768,1072,815,2,13,16:42.619,1002619
8769,1072,832,1,13,16:44.618,1004618
8770,1072,841,1,13,16:44.917,1004917
8771,1072,852,1,13,16:46.407,1006407
8772,1072,8,1,13,16:48.569,1008569
8773,1072,20,1,13,16:52.304,1012304
8774,1072,846,2,13,16:57.303,1017303
8775,1072,4,2,13,16:59.850,1019850
8776,1072,853,1,13,16:59.226,1019226
8777,1072,847,2,13,17:01.615,1021615
8778,1072,840,2,13,17:00.939,1020939
8779,1072,849,2,13,16:57.257,1017257
8780,1072,830,2,15,18:07.591,1087591
8781,1072,839,2,15,18:08.290,1088290
8782,1072,1,3,15,18:06.674,1086674
8783,1072,817,2,15,18:07.296,1087296
8784,1072,822,3,15,18:09.473,1089473
8785,1072,842,2,15,18:12.287,1092287
8786,1072,844,3,15,18:15.192,1095192
8787,1072,841,2,15,18:14.749,1094749
8788,1072,832,2,15,18:17.194,1097194
8789,1072,20,2,15,18:18.749,1098749
8790,1072,8,2,15,18:19.282,1099282
8791,1072,852,2,15,18:20.644,1100644
8792,1072,4,3,15,18:21.826,1101826
8793,1072,840,3,15,18:22.979,1102979
8794,1072,849,3,15,18:27.052,1107052
8795,1072,846,3,15,18:36.576,1116576
8796,1072,852,3,23,27.874,27874
8797,1072,8,3,26,34.489,34489
8798,1072,4,4,44,21.097,21097
8799,1073,854,1,10,22.124,22124
8800,1073,830,1,13,21.152,21152
8801,1073,1,1,14,21.595,21595
8802,1073,844,1,15,22.461,22461
8803,1073,839,1,15,21.677,21677
8804,1073,846,1,17,21.380,21380
8805,1073,841,1,17,22.283,22283
8806,1073,817,1,18,21.449,21449
8807,1073,832,1,19,22.213,22213
8808,1073,815,1,21,21.471,21471
8809,1073,840,1,21,22.288,22288
8810,1073,8,1,21,22.338,22338
8811,1073,852,1,23,22.455,22455
8812,1073,20,1,23,21.221,21221
8813,1073,849,1,28,21.241,21241
8814,1073,822,1,30,21.669,21669
8815,1073,844,2,35,21.173,21173
8816,1073,830,2,36,21.871,21871
8817,1073,815,2,36,21.413,21413
8818,1073,4,1,36,21.304,21304
8819,1073,842,1,36,22.133,22133
8820,1073,846,2,48,22.173,22173
8821,1073,830,3,53,21.453,21453
8822,1073,817,2,52,22.056,22056
8823,1073,840,2,52,22.661,22661
8824,1073,815,3,53,21.385,21385
8825,1073,854,2,52,22.070,22070
8826,1073,852,2,53,21.909,21909
8827,1073,842,2,54,21.920,21920
8828,1020,1,3,29,1:09.022,69022
8829,1074,1,1,11,25.201,25201
8830,1074,4,1,11,25.365,25365
8831,1074,854,1,12,25.214,25214
8832,1074,848,1,13,24.874,24874
8833,1074,830,1,14,24.897,24897
8834,1074,832,1,14,24.666,24666
8835,1074,825,1,14,25.478,25478
8836,1074,842,1,14,24.575,24575
8837,1074,839,1,14,30.484,30484
8838,1074,822,1,14,25.893,25893
8839,1074,849,1,14,24.457,24457
8840,1074,844,1,15,25.012,25012
8841,1074,815,1,15,25.046,25046
8842,1074,847,1,15,25.888,25888
8843,1074,852,1,15,26.095,26095
8844,1074,855,1,15,25.428,25428
8845,1074,817,1,17,24.915,24915
8846,1074,840,1,18,25.739,25739
8847,1074,807,1,19,27.365,27365
8848,1074,846,1,24,24.568,24568
8849,1074,4,2,25,24.909,24909
8850,1074,1,2,27,25.796,25796
8851,1074,852,2,29,24.350,24350
8852,1074,830,2,30,24.937,24937
8853,1074,839,2,30,25.393,25393
8854,1074,844,2,31,24.527,24527
8855,1074,842,2,32,25.875,25875
8856,1074,849,2,32,24.778,24778
8857,1074,832,2,33,24.438,24438
8858,1074,815,2,33,24.173,24173
8859,1074,847,2,33,25.334,25334
8860,1074,817,2,33,24.885,24885
8861,1074,825,2,34,25.876,25876
8862,1074,854,2,35,25.586,25586
8863,1074,848,2,35,25.570,25570
8864,1074,822,2,36,25.156,25156
8865,1074,855,2,37,25.291,25291
8866,1074,807,2,37,26.712,26712
8867,1074,840,2,38,26.957,26957
8868,1074,846,2,41,27.367,27367
8869,1074,4,3,42,24.508,24508
8870,1074,830,3,43,24.402,24402
8871,1074,815,3,43,24.947,24947
8872,1074,839,3,43,24.233,24233
8873,1074,832,3,44,24.287,24287
8874,1074,1,3,44,25.579,25579
8875,1074,852,3,44,24.188,24188
8876,1074,817,3,44,25.139,25139
8877,1074,847,3,45,25.574,25574
8878,1074,807,3,44,25.748,25748
8879,1074,822,3,45,25.188,25188
8880,1074,855,3,45,28.647,28647
8881,1074,844,3,46,24.613,24613
8882,1074,840,3,45,25.039,25039
8883,1074,846,3,45,24.975,24975
8884,1074,849,3,45,24.658,24658
8885,1074,825,3,46,26.051,26051
8886,1074,848,3,46,25.055,25055
8887,1075,817,1,8,20.650,20650
8888,1075,840,1,13,22.339,22339
8889,1075,848,1,13,20.683,20683
8890,1075,815,1,15,20.481,20481
8891,1075,842,1,15,22.820,22820
8892,1075,844,1,16,21.038,21038
8893,1075,830,1,16,20.731,20731
8894,1075,832,1,16,21.521,21521
8895,1075,847,1,16,21.415,21415
8896,1075,4,1,16,21.543,21543
8897,1075,822,1,16,22.561,22561
8898,1075,839,1,16,21.141,21141
8899,1075,846,1,16,20.383,20383
8900,1075,855,1,16,33.734,33734
8901,1075,855,2,27,15.103,15103
8902,1075,822,2,35,22.710,22710
8903,1075,825,1,37,22.374,22374
8904,1075,807,1,37,21.425,21425
8905,1075,1,1,40,21.788,21788
8906,1076,840,1,3,18.242,18242
8907,1076,840,2,4,18.560,18560
8908,1076,849,1,13,18.552,18552
8909,1076,854,1,14,19.039,19039
8910,1076,839,1,17,19.128,19128
8911,1076,830,1,18,18.281,18281
8912,1076,852,1,18,18.443,18443
8913,1076,815,1,20,17.434,17434
8914,1076,846,1,20,17.556,17556
8915,1076,817,1,21,18.150,18150
8916,1076,842,1,21,18.926,18926
8917,1076,855,1,21,18.380,18380
8918,1076,844,1,22,17.973,17973
8919,1076,1,1,22,17.877,17877
8920,1076,822,1,22,18.413,18413
8921,1076,847,1,23,18.479,18479
8922,1076,840,3,23,20.402,20402
8923,1076,849,2,23,17.936,17936
8924,1076,4,1,39,18.796,18796
8925,1076,825,1,39,19.111,19111
8926,1076,4,2,53,18.394,18394
8927,1076,848,1,57,19.845,19845
8928,1077,817,1,2,32.362,32362
8929,1077,817,2,16,30.422,30422
8930,1077,20,1,17,30.484,30484
8931,1077,842,1,17,30.405,30405
8932,1077,848,1,17,30.793,30793
8933,1077,815,1,18,30.366,30366
8934,1077,847,1,18,31.079,31079
8935,1077,822,1,18,40.957,40957
8936,1077,825,1,18,33.765,33765
8937,1077,852,1,18,30.372,30372
8938,1077,840,1,18,32.667,32667
8939,1077,1,1,18,32.740,32740
8940,1077,839,1,18,31.409,31409
8941,1077,849,1,18,31.125,31125
8942,1077,855,1,18,32.203,32203
8943,1077,854,1,18,31.320,31320
8944,1077,830,1,19,30.001,30001
8945,1077,844,1,19,31.794,31794
8946,1077,846,1,19,30.070,30070
8947,1077,817,3,30,30.155,30155
8948,1077,844,2,49,30.042,30042
8949,1077,815,2,50,29.627,29627
8950,1077,830,2,51,29.942,29942
8951,1077,854,2,52,30.984,30984
8952,1077,844,3,53,36.560,36560
8953,1078,852,1,11,18.870,18870
8954,1078,825,1,12,19.760,19760
8955,1078,854,1,14,20.413,20413
8956,1078,4,1,15,21.638,21638
8957,1078,842,1,16,19.543,19543
8958,1078,848,1,16,20.059,20059
8959,1078,846,1,18,19.986,19986
8960,1078,1,1,22,18.820,18820
8961,1078,844,1,24,19.697,19697
8962,1078,830,1,26,18.798,18798
8963,1078,822,1,26,19.614,19614
8964,1078,832,1,27,22.063,22063
8965,1078,815,1,27,18.519,18519
8966,1078,817,1,30,19.484,19484
8967,1078,849,1,34,19.185,19185
8968,1078,847,1,40,19.035,19035
8969,1078,840,1,40,19.074,19074
8970,1078,842,2,40,19.007,19007
8971,1078,815,2,41,18.433,18433
8972,1078,839,1,41,19.019,19019
8973,1078,20,1,41,19.861,19861
8974,1078,817,2,41,19.280,19280
8975,1078,852,2,41,19.618,19618
8976,1078,825,2,42,20.673,20673
8977,1078,854,2,54,32.381,32381
8978,1079,1,1,1,31.054,31054
8979,1079,825,1,1,29.632,29632
8980,1079,832,1,10,22.341,22341
8981,1079,4,1,10,22.375,22375
8982,1079,842,1,10,22.008,22008
8983,1079,855,1,10,23.109,23109
8984,1079,852,1,11,23.083,23083
8985,1079,817,1,11,22.124,22124
8986,1079,848,1,11,23.419,23419
8987,1079,846,1,12,21.916,21916
8988,1079,854,1,12,23.582,23582
8989,1079,849,1,12,23.189,23189
8990,1079,847,1,13,22.154,22154
8991,1079,830,1,13,22.173,22173
8992,1079,839,1,13,22.137,22137
8993,1079,822,1,14,22.987,22987
8994,1079,840,1,14,22.833,22833
8995,1079,815,1,17,22.032,22032
8996,1079,844,1,21,21.794,21794
8997,1079,20,1,21,22.536,22536
8998,1079,1,2,22,22.105,22105
8999,1079,848,2,25,22.657,22657
9000,1079,849,2,26,22.311,22311
9001,1079,840,2,27,23.394,23394
9002,1079,830,2,28,21.966,21966
9003,1079,842,2,29,27.947,27947
9004,1079,825,2,29,23.878,23878
9005,1079,854,2,30,23.127,23127
9006,1079,832,2,31,21.867,21867
9007,1079,4,2,31,21.914,21914
9008,1079,817,2,31,22.399,22399
9009,1079,852,2,32,22.802,22802
9010,1079,846,2,33,23.341,23341
9011,1079,822,2,34,22.541,22541
9012,1079,839,2,35,22.953,22953
9013,1079,847,2,36,22.039,22039
9014,1079,815,2,37,21.619,21619
9015,1079,20,2,42,22.456,22456
9016,1079,830,3,44,21.941,21941
9017,1079,832,3,45,22.302,22302
9018,1079,848,3,45,23.328,23328
9019,1079,842,3,46,21.838,21838
9020,1079,840,3,46,23.812,23812
9021,1079,1,3,48,22.241,22241
9022,1079,817,3,48,22.154,22154
9023,1079,847,3,51,22.815,22815
9024,1079,849,3,50,22.761,22761
9025,1079,846,3,51,22.165,22165
9026,1079,839,3,52,22.033,22033
9027,1079,852,3,52,22.316,22316
9028,1079,815,3,53,21.694,21694
9029,1079,4,3,53,25.407,25407
9030,1079,848,4,54,23.404,23404
9031,1080,840,1,1,26.731,26731
9032,1080,849,1,1,36.773,36773
9033,1080,842,1,2,35.486,35486
9034,1080,840,2,2,32.750,32750
9035,1080,849,2,2,36.351,36351
9036,1080,854,1,4,27.637,27637
9037,1080,20,1,6,24.965,24965
9038,1080,852,1,6,25.068,25068
9039,1080,1,1,15,24.796,24796
9040,1080,815,1,16,24.409,24409
9041,1080,846,1,17,24.872,24872
9042,1080,854,2,17,36.854,36854
9043,1080,844,1,18,25.710,25710
9044,1080,830,1,18,27.009,27009
9045,1080,848,1,18,27.231,27231
9046,1080,817,1,19,26.056,26056
9047,1080,855,1,19,25.594,25594
9048,1080,849,3,19,26.910,26910
9049,1080,822,1,20,25.865,25865
9050,1080,832,1,21,24.666,24666
9051,1080,844,2,21,28.034,28034
9052,1080,847,1,21,25.352,25352
9053,1080,4,1,21,24.526,24526
9054,1080,839,1,21,24.875,24875
9055,1080,852,2,21,26.021,26021
9056,1080,815,2,22,24.536,24536
9057,1080,830,2,22,26.930,26930
9058,1080,846,2,22,24.760,24760
9059,1080,1,2,22,24.507,24507
9060,1080,842,2,22,28.770,28770
9061,1080,848,2,22,31.518,31518
9062,1080,20,2,23,25.133,25133
9063,1080,840,3,24,25.650,25650
9064,1080,815,3,30,19:32.062,1172062
9065,1080,832,2,30,19:34.793,1174793
9066,1080,830,3,30,19:35.575,1175575
9067,1080,840,4,29,19:34.965,1174965
9068,1080,844,3,30,19:36.822,1176822
9069,1080,852,3,29,19:34.444,1174444
9070,1080,855,2,29,19:34.235,1174235
9071,1080,847,2,30,19:37.545,1177545
9072,1080,846,3,30,19:43.029,1183029
9073,1080,849,4,29,19:41.839,1181839
9074,1080,4,2,30,19:42.058,1182058
9075,1080,1,3,30,19:46.281,1186281
9076,1080,848,3,29,19:45.676,1185676
9077,1080,839,2,30,19:46.485,1186485
9078,1080,822,2,30,19:46.699,1186699
9079,1080,20,3,30,19:29.495,1169495
9080,1080,842,3,30,19:29.460,1169460
9081,1080,817,2,30,19:28.673,1168673
9082,1080,846,4,51,24.607,24607
9083,1080,852,4,56,25.266,25266
9084,1081,849,1,3,29.395,29395
9085,1081,844,1,9,23.212,23212
9086,1081,847,1,9,20.538,20538
9087,1081,842,1,9,22.698,22698
9088,1081,1,1,9,21.470,21470
9089,1081,20,1,9,20.249,20249
9090,1081,852,1,9,23.083,23083
9091,1081,855,1,9,23.001,23001
9092,1081,825,1,9,21.555,21555
9093,1081,848,1,9,25.577,25577
9094,1081,854,1,9,26.973,26973
9095,1081,815,1,16,23.379,23379
9096,1081,849,2,17,22.069,22069
9097,1081,830,1,18,21.468,21468
9098,1081,4,1,18,20.571,20571
9099,1081,846,1,20,21.443,21443
9100,1081,854,2,23,22.231,22231
9101,1081,848,2,29,21.540,21540
9102,1081,840,1,30,22.059,22059
9103,1081,830,2,33,20.722,20722
9104,1081,815,2,33,22.349,22349
9105,1081,847,2,33,20.527,20527
9106,1081,1,2,33,20.831,20831
9107,1081,817,1,33,21.794,21794
9108,1081,839,1,33,22.638,22638
9109,1081,822,1,33,20.979,20979
9110,1081,852,2,38,41.500,41500
9111,1082,20,1,5,23.406,23406
9112,1082,842,1,5,23.557,23557
9113,1082,825,1,7,38.262,38262
9114,1082,830,1,9,24.217,24217
9115,1082,1,1,9,23.845,23845
9116,1082,852,1,9,23.248,23248
9117,1082,849,1,9,24.020,24020
9118,1082,848,1,18,23.804,23804
9119,1082,847,1,19,23.951,23951
9120,1082,839,1,19,25.684,25684
9121,1082,855,1,19,24.281,24281
9122,1082,817,1,19,27.937,27937
9123,1082,846,1,19,43.032,43032
9124,1082,20,2,19,23.681,23681
9125,1082,832,1,20,24.215,24215
9126,1082,4,1,28,23.779,23779
9127,1082,842,2,36,23.613,23613
9128,1082,849,2,37,30.034,30034
9129,1082,844,1,41,26.199,26199
9130,1082,830,2,43,23.704,23704
9131,1082,846,2,42,24.134,24134
9132,1082,1,2,44,23.841,23841
9133,1082,847,2,45,24.069,24069
9134,1082,840,1,47,25.252,25252
9135,1082,852,2,47,23.450,23450
9136,1082,832,2,49,24.881,24881
9137,1082,848,2,48,23.530,23530
9138,1082,839,2,49,23.945,23945
9139,1082,4,2,49,25.139,25139
9140,1082,822,1,49,26.089,26089
9141,1082,855,2,49,23.980,23980
9142,1082,817,2,49,24.833,24833
9143,1083,830,1,1,50:37.323,3037323
9144,1083,832,1,1,50:31.752,3031752
9145,1083,1,1,1,50:46.888,3046888
9146,1083,844,1,1,50:36.360,3036360
9147,1083,4,1,1,50:55.700,3055700
9148,1083,815,1,1,50:34.772,3034772
9149,1083,846,1,1,50:43.215,3043215
9150,1083,849,1,1,50:51.904,3051904
9151,1083,822,1,1,50:55.732,3055732
9152,1083,817,1,1,51:03.314,3063314
9153,1083,842,1,1,50:48.950,3048950
9154,1083,825,1,1,51:03.613,3063613
9155,1083,20,1,1,51:07.301,3067301
9156,1083,840,1,1,51:09.017,3069017
9157,1083,854,1,1,51:05.174,3065174
9158,1083,852,1,1,50:11.861,3011861
9159,1083,839,1,1,49:10.760,2950760
9160,1083,815,2,5,37.302,37302
9161,1083,20,2,6,29.846,29846
9162,1083,830,2,12,29.395,29395
9163,1083,840,2,15,28.632,28632
9164,1083,842,2,16,29.632,29632
9165,1083,852,2,18,34.759,34759
9166,1083,849,2,19,28.829,28829
9167,1083,854,2,19,29.147,29147
9168,1083,832,2,20,28.574,28574
9169,1083,817,2,20,30.262,30262
9170,1083,839,2,22,30.342,30342
9171,1083,825,2,22,29.473,29473
9172,1083,830,3,23,29.296,29296
9173,1083,844,2,25,28.805,28805
9174,1083,817,3,32,30.599,30599
9175,1083,1,2,33,29.837,29837
9176,1083,4,2,33,28.733,28733
9177,1083,846,2,34,28.947,28947
9178,1083,832,3,39,28.435,28435
9179,1083,1,3,39,28.996,28996
9180,1083,817,4,38,29.345,29345
9181,1083,815,3,39,28.155,28155
9182,1083,852,3,38,29.448,29448
9183,1083,4,3,39,28.841,28841
9184,1083,20,3,39,28.540,28540
9185,1083,830,4,39,28.709,28709
9186,1083,854,3,39,30.832,30832
9187,1083,849,3,39,28.438,28438
9188,1083,846,3,40,28.659,28659
9189,1083,840,3,40,29.780,29780
9190,1084,815,1,1,23.681,23681
9191,1084,822,1,6,24.677,24677
9192,1084,847,1,11,38.201,38201
9193,1084,848,1,11,22.301,22301
9194,1084,817,1,12,21.356,21356
9195,1084,842,1,12,22.724,22724
9196,1084,849,1,12,21.722,21722
9197,1084,830,1,13,22.022,22022
9198,1084,846,1,14,22.684,22684
9199,1084,825,1,15,22.205,22205
9200,1084,839,1,16,21.755,21755
9201,1084,854,1,16,22.120,22120
9202,1084,20,1,20,22.112,22112
9203,1084,855,1,24,22.704,22704
9204,1084,844,1,26,21.532,21532
9205,1084,852,1,26,21.749,21749
9206,1084,832,1,27,21.212,21212
9207,1084,4,1,27,21.552,21552
9208,1084,1,1,28,23.026,23026
9209,1084,840,1,29,21.431,21431
9210,1084,849,2,35,21.206,21206
9211,1084,830,2,36,21.444,21444
9212,1084,822,2,39,22.278,22278
9213,1084,847,2,40,21.731,21731
9214,1084,842,2,40,27.610,27610
9215,1084,825,2,41,22.088,22088
9216,1084,848,2,41,22.122,22122
9217,1084,854,2,43,22.880,22880
9218,1084,846,2,43,27.324,27324
9219,1084,839,2,44,22.109,22109
9220,1084,817,2,44,21.889,21889
9221,1084,20,2,44,21.583,21583
9222,1084,855,2,46,28.860,28860
9223,1084,852,2,46,21.519,21519
9224,1084,844,2,49,21.319,21319
9225,1084,840,2,48,21.952,21952
9226,1084,832,2,50,21.492,21492
9227,1084,1,2,51,22.697,22697
9228,1084,4,2,57,21.827,21827
9229,1084,844,3,58,21.650,21650
9230,1084,830,3,58,21.319,21319
9231,1084,4,3,58,24.252,24252
9232,1085,825,1,8,36.779,36779
9233,1085,854,1,9,36.704,36704
9234,1085,855,1,9,36.444,36444
9235,1085,852,1,11,37.648,37648
9236,1085,830,1,16,35.266,35266
9237,1085,1,1,18,37.189,37189
9238,1085,815,1,18,38.061,38061
9239,1085,847,1,18,38.277,38277
9240,1085,4,1,18,36.524,36524
9241,1085,846,1,18,37.539,37539
9242,1085,839,1,18,44.747,44747
9243,1085,832,1,18,41.458,41458
9244,1085,817,1,18,36.264,36264
9245,1085,840,1,18,39.844,39844
9246,1085,848,1,18,37.380,37380
9247,1085,842,1,18,35.969,35969
9248,1085,822,1,18,37.855,37855
9249,1085,825,2,18,36.403,36403
9250,1085,854,2,18,37.003,37003
9251,1085,20,1,19,36.671,36671
9252,1085,849,1,19,37.497,37497
9253,1085,855,2,22,50.790,50790
9254,1085,822,2,36,36.520,36520
9255,1085,849,2,38,36.942,36942
9256,1085,832,2,42,42.292,42292
9257,1086,848,1,2,31.224,31224
9258,1086,825,1,6,29.641,29641
9259,1086,852,1,13,21.577,21577
9260,1086,846,1,14,23.567,23567
9261,1086,840,1,14,21.779,21779
9262,1086,817,1,15,21.558,21558
9263,1086,20,1,15,21.402,21402
9264,1086,847,1,16,22.763,22763
9265,1086,830,1,16,21.351,21351
9266,1086,842,1,16,21.675,21675
9267,1086,832,1,17,22.820,22820
9268,1086,815,1,18,21.118,21118
9269,1086,849,1,18,21.865,21865
9270,1086,1,1,19,21.699,21699
9271,1086,844,1,21,21.775,21775
9272,1086,4,1,21,22.083,22083
9273,1086,854,1,21,22.953,22953
9274,1086,848,2,21,21.816,21816
9275,1086,839,1,23,23.581,23581
9276,1086,822,1,26,22.272,22272
9277,1086,855,1,27,22.321,22321
9278,1086,852,2,33,22.016,22016
9279,1086,825,2,35,23.210,23210
9280,1086,830,2,38,21.228,21228
9281,1086,844,2,39,21.972,21972
9282,1086,847,2,39,21.743,21743
9283,1086,849,2,39,22.452,22452
9284,1086,848,3,40,24.298,24298
9285,1086,854,2,41,22.566,22566
9286,1086,815,2,42,21.167,21167
9287,1086,846,2,42,21.855,21855
9288,1086,817,2,46,21.521,21521
9289,1086,840,2,46,21.615,21615
9290,1086,20,2,46,25.030,25030
9291,1086,842,2,46,21.489,21489
9292,1086,832,2,47,23.456,23456
9293,1086,1,2,51,22.095,22095
9294,1086,855,2,51,28.218,28218
9295,1086,852,3,51,22.128,22128
9296,1086,844,3,54,21.544,21544
9297,1086,849,3,56,28.777,28777
9298,1086,825,3,67,23.147,23147
9299,1087,844,1,3,24.198,24198
9300,1087,849,1,3,35.825,35825
9301,1087,848,1,10,23.334,23334
9302,1087,842,1,10,22.857,22857
9303,1087,832,1,11,22.543,22543
9304,1087,4,1,11,22.641,22641
9305,1087,825,1,11,26.815,26815
9306,1087,817,1,12,23.085,23085
9307,1087,839,1,12,23.511,23511
9308,1087,847,1,13,22.825,22825
9309,1087,846,1,13,23.036,23036
9310,1087,815,1,14,22.349,22349
9311,1087,20,1,14,23.222,23222
9312,1087,855,1,14,23.744,23744
9313,1087,854,1,14,24.158,24158
9314,1087,830,1,15,22.882,22882
9315,1087,840,1,15,23.555,23555
9316,1087,849,2,15,24.168,24168
9317,1087,852,1,18,30.055,30055
9318,1087,842,2,22,22.542,22542
9319,1087,832,2,25,22.750,22750
9320,1087,844,2,25,23.189,23189
9321,1087,4,2,25,23.954,23954
9322,1087,848,2,26,24.415,24415
9323,1087,840,2,26,23.349,23349
9324,1087,815,2,27,22.650,22650
9325,1087,825,2,27,23.396,23396
9326,1087,855,2,28,23.364,23364
